"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NI_NE","Energy sector - nuclear industry - non-energy use","","NRG_NI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CL","Energy sector - coal liquefaction plants","","NRG_CL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CL_E","Energy sector - coal liquefaction plants - energy use","","NRG_CL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CL_NE","Energy sector - coal liquefaction plants - non-energy use","","NRG_CL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_LNG","Energy sector - liquefaction and regasification plants (LNG)","","NRG_LNG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_LNG_E","Energy sector - liquefaction and regasification plants (LNG) - energy use","","NRG_LNG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_LNG_NE","Energy sector - liquefaction and regasification plants (LNG) - non-energy use","","NRG_LNG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BIOG","Energy sector - gasification plants for biogas","","NRG_BIOG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BIOG_E","Energy sector - gasification plants for biogas - energy use","","NRG_BIOG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BIOG_NE","Energy sector - gasification plants for biogas - non-energy use","","NRG_BIOG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL","Energy sector - gas-to-liquids plants","","NRG_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL_E","Energy sector - gas-to-liquids plants - energy use","","NRG_GTL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL_NE","Energy sector - gas-to-liquids plants - non-energy use","","NRG_GTL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL_GTL","Energy sector - gas-to-liquids plants - GTL technology","","NRG_GTL_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL_GTL_E","Energy sector - gas-to-liquids plants - GTL technology - energy use","","NRG_GTL_GTL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GTL_GTL_NE","Energy sector - gas-to-liquids plants - GTL technology - non-energy use","","NRG_GTL_GTL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CPP","Energy sector - charcoal production plants","","NRG_CPP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CPP_E","Energy sector - charcoal production plants - energy use","","NRG_CPP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CPP_NE","Energy sector - charcoal production plants - non-energy use","","NRG_CPP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NSP","Energy sector - not elsewhere specified","","NRG_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NSP_E","Energy sector - not elsewhere specified - energy use","","NRG_NSP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NSP_NE","Energy sector - not elsewhere specified - non-energy use","","NRG_NSP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL","Transformation losses","","TL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG","Transformation losses - electricity and heat generation","","TL_EHG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_MAPE","Transformation losses - electricity and heat generation - main activity producer electricity only","","TL_EHG_MAPE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_MAPCHP","Transformation losses - electricity and heat generation - main activity producer combined heat and power","","TL_EHG_MAPCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_MAPH","Transformation losses - electricity and heat generation - main activity producer heat only","","TL_EHG_MAPH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_APE","Transformation losses - electricity and heat generation - autoproducer electricity only","","TL_EHG_APE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_APCHP","Transformation losses - electricity and heat generation - autoproducer combined heat and power","","TL_EHG_APCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_APH","Transformation losses - electricity and heat generation - autoproducer heat only","","TL_EHG_APH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_EDHP","Transformation losses - electricity and heat generation - electrically driven heat pumps","","TL_EHG_EDHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_EB","Transformation losses - electricity and heat generation - electric boilers","","TL_EHG_EB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_PH","Transformation losses - electricity and heat generation - pumped hydro","","TL_EHG_PH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_EPS_PURE","Transformation losses - electricity and heat generation - electricity for pumped storage - pure hydro plants","","TL_EHG_EPS_PURE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_EPS_MIX","Transformation losses - electricity and heat generation - electricity for pumped storage - mixed plants","","TL_EHG_EPS_MIX","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_EHG_OTH","Transformation losses - electricity and heat generation - other sources","","TL_EHG_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_CO","Transformation losses - coke ovens","","TL_CO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_BF","Transformation losses - blast furnaces","","TL_BF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_GW","Transformation losses - gas works","","TL_GW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI","Transformation losses - refineries and petrochemical industry","","TL_RPI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_RO","Transformation losses - refineries and petrochemical industry - refinery output","","TL_RPI_RO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_BKFLOW","Transformation losses - refineries and petrochemical industry - backflows","","TL_RPI_BKFLOW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_PT","Transformation losses - refineries and petrochemical industry - products transferred","","TL_RPI_PT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_IT","Transformation losses - refineries and petrochemical industry - interproduct transfers","","TL_RPI_IT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_PPR","Transformation losses - refineries and petrochemical industry - primary product receipts","","TL_RPI_PPR","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_RPI_PIR","Transformation losses - refineries and petrochemical industry - petrochemical industry returns","","TL_RPI_PIR","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_PF","Transformation losses - patent fuel plants","","TL_PF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_BKBPB","Transformation losses - brown coal briquettes and peat briquettes plants","","TL_BKBPB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_CL","Transformation losses - coal liquefaction plants","","TL_CL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_BNG","Transformation losses - blended in natural gas","","TL_BNG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_LBB","Transformation losses - liquid biofuels blended","","TL_LBB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_CPP","Transformation losses - charcoal production plants","","TL_CPP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_GTL","Transformation losses - gas-to-liquids plants","","TL_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_NSP","Transformation losses - not elsewhere specified","","TL_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TL_OTH","Other transformation losses","","TL_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/DL","Distribution losses","","DL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/DL_E","Distribution losses - energy use","","DL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/DL_NE","Distribution losses - non-energy use","","DL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RL","Refinery losses","","RL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RI","Refinery intake","","RI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RI_CAL","Refinery intake - calculated","","RI_CAL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RI_OBS","Refinery intake - observed","","RI_OBS","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RF","Refinery fuel","","RF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RF_ELC","Refinery fuel - electricity generation","","RF_ELC","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RF_CHP","Refinery fuel - combined heat and power production","","RF_CHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/RF_HEAT","Refinery fuel - heat production","","RF_HEAT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/VENT","Vented","","VENT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FLARE","Flared","","FLARE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/AIM","Available to internal market","","AIM","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/AFC","Available for final consumption","","AFC","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/AAS","Available from all sources","","AAS","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/AAT","Available after transformation","","AAT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC","Final consumption","","FC","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_NE","Final consumption - non-energy use","","FC_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_NRG_FC_IND_NE","Transformation input, energy sector and final consumption in industry sector - non-energy use","","TI_NRG_FC_IND_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_NE","Transformation input - non-energy use","","TI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NE","Energy sector - non-energy use","","NRG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NE","Final consumption - industry sector - non-energy use","","FC_IND_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_NE","Final consumption - transport sector - non-energy use","","FC_TRA_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_NE","Final consumption - other sectors - non-energy use","","FC_OTH_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_E","Final consumption - energy use","","FC_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND","Final consumption - industry sector","","FC_IND","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_E","Final consumption - industry sector - energy use","","FC_IND_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_IS","Final consumption - industry sector - iron and steel","","FC_IND_IS","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_IS_E","Final consumption - industry sector - iron and steel - energy use","","FC_IND_IS_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_IS_NE","Final consumption - industry sector - iron and steel - non-energy use","","FC_IND_IS_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CPC","Final consumption - industry sector - chemical and petrochemical","","FC_IND_CPC","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CPC_E","Final consumption - industry sector - chemical and petrochemical - energy use","","FC_IND_CPC_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CPC_NE","Final consumption - industry sector - chemical and petrochemical - non-energy use","","FC_IND_CPC_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NFM","Final consumption - industry sector - non-ferrous metals","","FC_IND_NFM","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NFM_E","Final consumption - industry sector - non-ferrous metals - energy use","","FC_IND_NFM_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NFM_NE","Final consumption - industry sector - non-ferrous metals - non-energy use","","FC_IND_NFM_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NMM","Final consumption - industry sector - non-metallic minerals","","FC_IND_NMM","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NMM_E","Final consumption - industry sector - non-metallic minerals - energy use","","FC_IND_NMM_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NMM_NE","Final consumption - industry sector - non-metallic minerals - non-energy use","","FC_IND_NMM_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TE","Final consumption - industry sector - transport equipment","","FC_IND_TE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TE_E","Final consumption - industry sector - transport equipment - energy use","","FC_IND_TE_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TE_NE","Final consumption - industry sector - transport equipment - non-energy use","","FC_IND_TE_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MAC","Final consumption - industry sector - machinery","","FC_IND_MAC","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MAC_E","Final consumption - industry sector - machinery - energy use","","FC_IND_MAC_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MAC_NE","Final consumption - industry sector - machinery - non-energy use","","FC_IND_MAC_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MQ","Final consumption - industry sector - mining and quarrying","","FC_IND_MQ","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MQ_E","Final consumption - industry sector - mining and quarrying - energy use","","FC_IND_MQ_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_MQ_NE","Final consumption - industry sector - mining and quarrying - non-energy use","","FC_IND_MQ_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_FBT","Final consumption - industry sector - food, beverages and tobacco","","FC_IND_FBT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_FBT_E","Final consumption - industry sector - food, beverages and tobacco - energy use","","FC_IND_FBT_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_FBT_NE","Final consumption - industry sector - food, beverages and tobacco - non-energy use","","FC_IND_FBT_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_PPP","Final consumption - industry sector - paper, pulp and printing","","FC_IND_PPP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_PPP_E","Final consumption - industry sector - paper, pulp and printing - energy use","","FC_IND_PPP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_PPP_NE","Final consumption - industry sector - paper, pulp and printing - non-energy use","","FC_IND_PPP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_WP","Final consumption - industry sector - wood and wood products","","FC_IND_WP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_WP_E","Final consumption - industry sector - wood and wood products - energy use","","FC_IND_WP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_WP_NE","Final consumption - industry sector - wood and wood products - non-energy use","","FC_IND_WP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CON","Final consumption - industry sector - construction","","FC_IND_CON","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CON_E","Final consumption - industry sector - construction - energy use","","FC_IND_CON_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_CON_NE","Final consumption - industry sector - construction - non-energy use","","FC_IND_CON_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TL","Final consumption - industry sector - textile and leather","","FC_IND_TL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TL_E","Final consumption - industry sector - textile and leather - energy use","","FC_IND_TL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_TL_NE","Final consumption - industry sector - textile and leather - non-energy use","","FC_IND_TL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NSP","Final consumption - industry sector - not elsewhere specified","","FC_IND_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NSP_E","Final consumption - industry sector - not elsewhere specified - energy use","","FC_IND_NSP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_IND_NSP_NE","Final consumption - industry sector - not elsewhere specified - non-energy use","","FC_IND_NSP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA","Final consumption - transport sector","","FC_TRA","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_E","Final consumption - transport sector - energy use","","FC_TRA_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_RAIL","Final consumption - transport sector - rail","","FC_TRA_RAIL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_RAIL_E","Final consumption - transport sector - rail - energy use","","FC_TRA_RAIL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_RAIL_NE","Final consumption - transport sector - rail - non-energy use","","FC_TRA_RAIL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_ROAD","Final consumption - transport sector - road","","FC_TRA_ROAD","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_ROAD_E","Final consumption - transport sector - road - energy use","","FC_TRA_ROAD_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_ROAD_NE","Final consumption - transport sector - road - non-energy use","","FC_TRA_ROAD_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DAVI","Final consumption - transport sector - domestic aviation","","FC_TRA_DAVI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DAVI_E","Final consumption - transport sector - domestic aviation - energy use","","FC_TRA_DAVI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DAVI_NE","Final consumption - transport sector - domestic aviation - non-energy use","","FC_TRA_DAVI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DNAVI","Final consumption - transport sector - domestic navigation","","FC_TRA_DNAVI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DNAVI_E","Final consumption - transport sector - domestic navigation - energy use","","FC_TRA_DNAVI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_DNAVI_NE","Final consumption - transport sector - domestic navigation - non-energy use","","FC_TRA_DNAVI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_PIPE","Final consumption - transport sector - pipeline transport","","FC_TRA_PIPE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_PIPE_E","Final consumption - transport sector - pipeline transport - energy use","","FC_TRA_PIPE_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_PIPE_NE","Final consumption - transport sector - pipeline transport - non-energy use","","FC_TRA_PIPE_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_NSP","Final consumption - transport sector - not elsewhere specified","","FC_TRA_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_NSP_E","Final consumption - transport sector - not elsewhere specified - energy use","","FC_TRA_NSP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_TRA_NSP_NE","Final consumption - transport sector - not elsewhere specified - non-energy use","","FC_TRA_NSP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH","Final consumption - other sectors","","FC_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_E","Final consumption - other sectors - energy use","","FC_OTH_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_CP","Final consumption - other sectors - commercial and public services","","FC_OTH_CP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_CP_E","Final consumption - other sectors - commercial and public services - energy use","","FC_OTH_CP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_CP_NE","Final consumption - other sectors - commercial and public services - non-energy use","","FC_OTH_CP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_HH","Final consumption - other sectors - households","","FC_OTH_HH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_HH_E","Final consumption - other sectors - households - energy use","","FC_OTH_HH_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_HH_NE","Final consumption - other sectors - households - non-energy use","","FC_OTH_HH_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_AF","Final consumption - other sectors - agriculture and forestry","","FC_OTH_AF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_AF_E","Final consumption - other sectors - agriculture and forestry - energy use","","FC_OTH_AF_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_AF_NE","Final consumption - other sectors - agriculture and forestry - non-energy use","","FC_OTH_AF_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_FISH","Final consumption - other sectors - fishing","","FC_OTH_FISH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_FISH_E","Final consumption - other sectors - fishing - energy use","","FC_OTH_FISH_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_FISH_NE","Final consumption - other sectors - fishing - non-energy use","","FC_OTH_FISH_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_NSP","Final consumption - other sectors - not elsewhere specified","","FC_OTH_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_NSP_E","Final consumption - other sectors - not elsewhere specified - energy use","","FC_OTH_NSP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_NSP_NE","Final consumption - other sectors - not elsewhere specified - non-energy use","","FC_OTH_NSP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_RES","Final consumption - other sectors - residential","","FC_OTH_RES","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_RES_E","Final consumption - other sectors - residential - energy use","","FC_OTH_RES_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/FC_OTH_RES_NE","Final consumption - other sectors - residential - non-energy use","","FC_OTH_RES_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/STATDIFF","Statistical differences","","STATDIFF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/STATDIFF_INFLOW","Statistical differences - inflow","","STATDIFF_INFLOW","valid","2018-12-07"
