DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,BG,2022,2090.051,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,CY,2021,328.857,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,CY,2022,339.314,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,CZ,2021,4902.300,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,CZ,2022,4839.230,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,DE,2021,41965.278,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,DE,2022,43959.535,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,DK,2021,6348.037,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,DK,2022,6211.192,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EA20,2021,165430.765,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EA20,2022,169657.857,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EE,2021,1179.995,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EE,2022,1228.663,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EL,2021,3571.430,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EL,2022,3868.437,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,ES,2021,17489.168,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,ES,2022,18633.337,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EU27_2020,2021,222263.434,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,EU27_2020,2022,227143.097,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,FI,2021,11279.049,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,FI,2022,11864.045,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,FR,2021,29109.438,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,FR,2022,29770.533,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,GE,2021,552.191,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,GE,2022,627.664,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,HR,2021,2272.752,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,HR,2022,2003.407,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,HU,2021,2782.135,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,HU,2022,2873.691,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IE,2021,1453.437,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IE,2022,1579.343,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IS,2021,2636.726,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IS,2022,2689.609,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IT,2021,22819.073,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,IT,2022,22568.433,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LT,2021,1670.167,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LT,2022,1677.097,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LU,2021,438.575,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LU,2022,473.871,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LV,2021,1777.657,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,LV,2022,1784.026,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MD,2021,641.309,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MD,2022,554.635,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,ME,2021,344.237,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,ME,2022,337.234,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MK,2021,367.891,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MK,2022,365.929,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MT,2021,73.785,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,MT,2022,89.763,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,NL,2021,6207.338,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,NL,2022,6616.391,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,NO,2021,15666.904,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,NO,2022,15761.813,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,PL,2021,12226.705,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,PL,2022,12753.446,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,PT,2021,5738.361,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,PT,2022,6116.356,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,RO,2021,6373.602,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,RO,2022,6096.283,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,RS,2021,2631.034,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,RS,2022,2619.348,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SE,2021,22023.263,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SE,2022,22621.347,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SI,2021,1244.723,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SI,2022,1242.539,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SK,2021,2072.584,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,SK,2022,1943.518,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,XK,2021,28.503,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA000,KTOE,XK,2022,38.210,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,AL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,AL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,AT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,AT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,BA,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,BE,2021,209.458,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,BE,2022,57.782,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,BG,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,BG,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,CY,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,CY,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,CZ,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,CZ,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,DE,2021,4.330,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,DE,2022,4.591,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,DK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,DK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EA20,2021,305.635,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EA20,2022,268.153,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,ES,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,ES,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EU27_2020,2021,305.635,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,EU27_2020,2022,268.153,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,FI,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,FI,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,FR,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,FR,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,GE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,GE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,HR,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,HR,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,HU,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,HU,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IS,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IS,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,IT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LU,2021,68.788,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LU,2022,103.180,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LV,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,LV,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MD,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MD,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,ME,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,ME,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MT,2021,5.159,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,MT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,NL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,NL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,NO,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,NO,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,PL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,PL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,PT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,PT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,RO,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,RO,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,RS,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,RS,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SI,2021,17.900,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SI,2022,102.600,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,SK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,XK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA010,KTOE,XK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,AL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,AL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,AT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,AT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,BA,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,BE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,BE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,BG,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,BG,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,CY,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,CY,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,CZ,2021,17.888,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,CZ,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,DE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,DE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,DK,2021,271.226,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,DK,2022,165.554,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EA20,2021,11.350,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EA20,2022,102.600,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,ES,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,ES,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EU27_2020,2021,300.464,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,EU27_2020,2022,268.154,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,FI,2021,11.350,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,FI,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,FR,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,FR,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,GE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,GE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,HR,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,HR,2022,102.600,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,HU,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,HU,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IS,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IS,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,IT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LU,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LU,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LV,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,LV,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MD,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MD,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,ME,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,ME,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,MT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,NL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,NL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,NO,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,NO,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,PL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,PL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,PT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,PT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,RO,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,RO,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,RS,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,RS,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SI,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SI,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,SK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,XK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA020,KTOE,XK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,AL,2021,207.547,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,AL,2022,245.607,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,AT,2021,3638.667,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,AT,2022,3642.297,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,BA,2021,502.162,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,BE,2021,27.764,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,BE,2022,29.979,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,BG,2021,349.095,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,BG,2022,353.549,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,CY,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,CY,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,CZ,2021,190.345,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,CZ,2022,189.356,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,DE,2021,1685.027,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,DE,2022,1707.312,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,DK,2021,1.375,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,DK,2022,1.249,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EA20,2021,21892.828,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EA20,2022,21760.596,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EE,2021,2.252,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EE,2022,2.935,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EL,2021,431.515,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EL,2022,437.332,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,ES,2021,2656.342,
